1.0	0.6711508631706238
1.0	0.6536029577255249
0.0	0.37256374955177307
1.0	0.744407057762146
0.0	0.6745333075523376
1.0	0.37041378021240234
1.0	0.6038928031921387
0.0	0.6929962038993835
0.0	0.4200567901134491
0.0	0.732517421245575
1.0	0.5135754942893982
0.0	0.5972911715507507
0.0	0.5230779051780701
0.0	0.5516119003295898
0.0	0.32544347643852234
0.0	0.5784252882003784
0.0	0.37276047468185425
1.0	0.6489772200584412
1.0	0.5130742788314819
0.0	0.6333390474319458
0.0	0.4834940433502197
1.0	0.5588120818138123
1.0	0.7934181690216064
1.0	0.48077812790870667
0.0	0.4628923833370209
1.0	0.6632485389709473
1.0	0.6411058902740479
1.0	0.7133346199989319
1.0	0.5657844543457031
0.0	0.5152184367179871
1.0	0.7930989861488342
0.0	0.8299600481987
0.0	0.39394715428352356
1.0	0.5966976284980774
0.0	0.40336182713508606
1.0	0.37467730045318604
1.0	0.6752849817276001
1.0	0.6037747859954834
1.0	0.48097532987594604
0.0	0.5573151707649231
0.0	0.7821061611175537
1.0	0.7307913899421692
1.0	0.4695749878883362
0.0	0.529801607131958
0.0	0.44883766770362854
1.0	0.6038364171981812
0.0	0.46439167857170105
1.0	0.5339414477348328
0.0	0.4905509054660797
0.0	0.7384871244430542
0.0	0.6446746587753296
0.0	0.6058109402656555
0.0	0.7029523253440857
1.0	0.4641129672527313
1.0	0.5113521814346313
0.0	0.38476160168647766
1.0	0.6641992926597595
1.0	0.3461546301841736
1.0	0.6076728105545044
1.0	0.5451548099517822
0.0	0.528459370136261
0.0	0.6055716276168823
1.0	0.6182093620300293
1.0	0.7517033815383911
1.0	0.34166446328163147
0.0	0.5840228796005249
1.0	0.7063531279563904
0.0	0.676452100276947
0.0	0.5440725684165955
1.0	0.5962398648262024
0.0	0.6912258863449097
0.0	0.5927570462226868
0.0	0.5891788601875305
0.0	0.47360268235206604
1.0	0.5734739303588867
1.0	0.435573548078537
1.0	0.2768630385398865
0.0	0.43270474672317505
1.0	0.43479013442993164
0.0	0.39371150732040405
1.0	0.4550244212150574
1.0	0.4791720509529114
1.0	0.4555061161518097
1.0	0.46551549434661865
1.0	0.5843108296394348
0.0	0.6631147265434265
0.0	0.5092223286628723
1.0	0.5418099761009216
1.0	0.6950353384017944
0.0	0.537900984287262
0.0	0.5188583135604858
0.0	0.352414608001709
1.0	0.4820680022239685
0.0	0.5472176671028137
1.0	0.7449781894683838
1.0	0.47670891880989075
0.0	0.4127119481563568
1.0	0.5585150718688965
1.0	0.7902300357818604
1.0	0.6252184510231018
0.0	0.46983131766319275
0.0	0.6463983058929443
0.0	0.4813324511051178
1.0	0.546360433101654
0.0	0.5479040741920471
0.0	0.39419621229171753
0.0	0.4409756660461426
